cliente_id,fecha,producto,categoria,monto,canal,descuento_aplicado
PREM_0040,2025-11-12,iPad,Smartphones,258.95,App,5
PREM_0040,2025-11-17,iPad,Smartphones,421.4,App,10
PREM_0040,2025-12-03,iPhone 14,Laptops,234.0,Online,0
PREM_0041,2025-12-05,iPad,Smartphones,181.81,Tienda,10
PREM_0041,2025-11-21,Webcam HD,Smartphones,358.59,Tienda,5
PREM_0041,2025-11-13,AirPods,Smartphones,311.35,App,10
PREM_0041,2025-11-19,Monitor 4K,Smartphones,177.58,App,5
PREM_0041,2025-11-21,AirPods,Smartphones,214.34,App,10
PREM_0041,2025-11-14,Webcam HD,Smartphones,316.47,App,5
PREM_0041,2025-12-03,AirPods,Smartphones,286.31,App,5
PREM_0041,2025-11-21,Mechanical Keyboard,Gaming,413.63,App,15
PREM_0041,2025-10-30,iPhone 14,Smartphones,366.32,App,5
PREM_0042,2025-11-27,AirPods,Laptops,392.19,Tienda,15
PREM_0042,2025-11-17,AirPods,Smartphones,363.54,Tienda,5
PREM_0042,2025-12-08,iPhone 14,Gaming,461.8,Tienda,5
PREM_0042,2025-11-24,MacBook Pro,Laptops,268.47,Tienda,5
PREM_0042,2025-11-15,Monitor 4K,Laptops,242.33,Tienda,0
PREM_0042,2025-11-26,Gaming Mouse,Gaming,290.48,Tienda,0
PREM_0042,2025-12-05,MacBook Pro,Accesorios,527.16,Tienda,10
PREM_0042,2025-12-11,iPhone 14,Laptops,609.53,App,10
PREM_0042,2025-12-07,MacBook Pro,Laptops,344.71,Tienda,0
PREM_0042,2025-11-20,Monitor 4K,Laptops,517.35,App,0
PREM_0043,2025-11-18,Mechanical Keyboard,Accesorios,225.34,Tienda,0
PREM_0043,2025-11-19,Smartphone Case,Accesorios,579.29,Online,15
PREM_0043,2025-12-05,MacBook Pro,Accesorios,324.53,Online,0
PREM_0043,2025-11-22,Gaming Mouse,Accesorios,287.15,Online,0
PREM_0043,2025-11-25,iPad,Accesorios,196.21,Online,5
PREM_0043,2025-11-29,Monitor 4K,Accesorios,557.22,Online,15
PREM_0043,2025-12-07,Gaming Mouse,Accesorios,285.42,Online,0
PREM_0043,2025-11-08,AirPods,Accesorios,566.0,Online,0
PREM_0044,2025-12-14,Laptop Bag,Gaming,481.96,Online,5
PREM_0044,2025-12-06,Laptop Bag,Laptops,273.19,Online,15
PREM_0044,2025-11-14,Smartphone Case,Smartphones,266.01,App,0
PREM_0044,2025-12-08,AirPods,Laptops,292.71,Online,5
PREM_0044,2025-11-12,Webcam HD,Laptops,337.48,Online,5
PREM_0044,2025-11-20,Monitor 4K,Laptops,463.48,Online,0
PREM_0044,2025-11-18,Laptop Bag,Laptops,335.79,Online,10
PREM_0044,2025-12-02,Gaming Mouse,Laptops,257.27,Online,5
PREM_0044,2025-11-13,iPhone 14,Laptops,268.93,Online,5
PREM_0045,2025-12-09,iPhone 14,Gaming,257.91,Tienda,0
PREM_0045,2025-12-13,Webcam HD,Gaming,213.09,Tienda,0
PREM_0045,2025-11-15,Mechanical Keyboard,Gaming,189.55,Tienda,0
PREM_0045,2025-11-03,AirPods,Gaming,379.14,Tienda,15
PREM_0045,2025-12-02,Mechanical Keyboard,Gaming,226.56,Tienda,5
PREM_0045,2025-12-07,iPad,Gaming,249.91,Tienda,0
PREM_0045,2025-11-23,Laptop Bag,Gaming,320.65,Tienda,0
PREM_0045,2025-11-08,Gaming Mouse,Accesorios,242.64,Online,0
PREM_0045,2025-11-30,iPhone 14,Gaming,117.4,App,10
PREM_0045,2025-11-22,Monitor 4K,Laptops,508.71,Tienda,0
PREM_0045,2025-12-02,MacBook Pro,Gaming,152.49,Tienda,5
PREM_0045,2025-12-13,Gaming Mouse,Accesorios,176.59,Tienda,5
PREM_0046,2025-12-13,Monitor 4K,Smartphones,126.95,Online,10
PREM_0046,2025-11-12,iPad,Accesorios,124.18,Online,10
PREM_0046,2025-11-29,Webcam HD,Accesorios,240.42,App,10
PREM_0046,2025-11-09,MacBook Pro,Gaming,220.02,Tienda,0
PREM_0046,2025-11-19,Gaming Mouse,Smartphones,271.85,App,0
PREM_0046,2025-11-12,Gaming Mouse,Accesorios,296.78,Online,0
PREM_0046,2025-11-20,Laptop Bag,Accesorios,103.06,Online,0
PREM_0046,2025-11-20,Smartphone Case,Accesorios,155.68,Online,10
PREM_0046,2025-12-06,Webcam HD,Smartphones,133.1,Online,5
PREM_0046,2025-12-01,iPad,Laptops,119.64,Online,20
PREM_0046,2025-11-04,Webcam HD,Accesorios,81.77,Online,0
PREM_0046,2025-11-25,Gaming Mouse,Accesorios,50.0,Online,5
PREM_0046,2025-11-10,MacBook Pro,Accesorios,230.95,Online,0
PREM_0046,2025-11-02,AirPods,Gaming,121.2,App,5
PREM_0047,2025-12-02,MacBook Pro,Accesorios,320.22,Online,0
PREM_0047,2025-11-19,AirPods,Accesorios,507.43,Online,20
PREM_0047,2025-11-26,Webcam HD,Accesorios,271.82,Online,5
PREM_0047,2025-12-02,Laptop Bag,Accesorios,454.26,Online,10
PREM_0047,2025-12-12,Monitor 4K,Accesorios,400.07,Tienda,10
PREM_0047,2025-12-03,Gaming Mouse,Accesorios,260.34,Online,10
PREM_0047,2025-11-24,iPad,Accesorios,197.05,Online,5
PREM_0047,2025-11-06,Webcam HD,Accesorios,277.6,Online,5
PREM_0047,2025-11-19,AirPods,Accesorios,222.54,App,0
PREM_0047,2025-12-11,Monitor 4K,Smartphones,576.22,Online,5
PREM_0047,2025-11-29,AirPods,Accesorios,155.44,Online,5
PREM_0048,2025-11-22,Smartphone Case,Smartphones,200.59,App,5
PREM_0048,2025-11-12,iPad,Smartphones,125.14,Online,0
PREM_0048,2025-12-07,iPhone 14,Smartphones,81.93,App,0
PREM_0048,2025-11-05,Smartphone Case,Smartphones,219.06,Online,5
PREM_0048,2025-12-09,iPhone 14,Smartphones,415.12,Online,15
PREM_0048,2025-11-25,Webcam HD,Smartphones,492.81,Online,5
PREM_0048,2025-11-04,iPad,Gaming,145.24,Online,15
PREM_0048,2025-12-10,Mechanical Keyboard,Smartphones,506.08,Online,0
PREM_0048,2025-12-07,Laptop Bag,Accesorios,192.47,Online,0
PREM_0048,2025-11-07,AirPods,Accesorios,367.74,Online,5
PREM_0048,2025-11-30,Smartphone Case,Smartphones,168.17,Online,15
PREM_0049,2025-11-25,Monitor 4K,Laptops,179.83,Online,10
PREM_0049,2025-11-09,iPad,Laptops,232.24,Online,0
PREM_0049,2025-11-25,Monitor 4K,Laptops,174.57,Tienda,0
PREM_0049,2025-11-29,Gaming Mouse,Smartphones,256.4,Online,15
PREM_0049,2025-12-12,Laptop Bag,Laptops,355.43,Tienda,5
PREM_0049,2025-11-09,Gaming Mouse,Laptops,204.31,Online,15
PREM_0049,2025-11-15,iPad,Laptops,245.09,App,0
PREM_0049,2025-12-09,Gaming Mouse,Laptops,186.48,Online,10
PREM_0049,2025-11-10,iPad,Accesorios,293.31,Online,0
PREM_0049,2025-11-20,Gaming Mouse,Laptops,148.55,Online,0
PREM_0049,2025-11-28,Webcam HD,Smartphones,615.76,Online,5
PREM_0049,2025-12-10,AirPods,Gaming,258.06,Online,0
PREM_0049,2025-12-10,Smartphone Case,Laptops,263.49,App,5
PREM_0049,2025-11-23,Webcam HD,Laptops,400.17,Online,10
PREM_0049,2025-12-05,Monitor 4K,Gaming,249.46,Online,10
PREM_0049,2025-11-26,Mechanical Keyboard,Gaming,405.08,Online,5
PREM_0050,2025-12-14,Gaming Mouse,Smartphones,512.65,Online,10
PREM_0050,2025-11-17,iPad,Gaming,381.82,Online,5
PREM_0050,2025-11-11,Webcam HD,Gaming,265.36,Online,5
PREM_0050,2025-11-24,iPad,Laptops,357.17,Online,10
PREM_0050,2025-11-18,MacBook Pro,Smartphones,339.77,Online,0
PREM_0050,2025-11-21,MacBook Pro,Gaming,217.29,Online,10
PREM_0050,2025-12-13,MacBook Pro,Gaming,342.67,Online,0
PREM_0050,2025-12-01,MacBook Pro,Gaming,267.9,Online,10
PREM_0050,2025-11-05,iPad,Accesorios,368.43,Online,0
PREM_0050,2025-11-14,AirPods,Gaming,301.6,Online,5
PREM_0051,2025-11-18,Laptop Bag,Smartphones,292.85,Tienda,5
PREM_0051,2025-12-08,Smartphone Case,Laptops,537.21,Online,10
PREM_0051,2025-11-30,Gaming Mouse,Gaming,260.5,Online,5
PREM_0051,2025-11-12,Monitor 4K,Laptops,442.68,Online,5
PREM_0051,2025-11-13,iPad,Laptops,505.73,Online,0
PREM_0051,2025-12-04,MacBook Pro,Laptops,351.19,Online,5
PREM_0051,2025-11-24,iPad,Laptops,242.22,Tienda,5
PREM_0051,2025-12-08,Webcam HD,Laptops,350.11,Online,10
PREM_0051,2025-11-26,Mechanical Keyboard,Laptops,220.84,Online,20
PREM_0051,2025-12-09,Monitor 4K,Laptops,491.57,Online,5
PREM_0051,2025-11-28,AirPods,Gaming,300.85,Online,5
PREM_0051,2025-12-07,Webcam HD,Gaming,470.11,Online,0
PREM_0051,2025-11-24,AirPods,Laptops,480.94,Online,5
PREM_0052,2025-11-20,Monitor 4K,Smartphones,281.31,Online,15
PREM_0052,2025-11-19,Webcam HD,Laptops,222.34,App,5
PREM_0052,2025-11-26,iPhone 14,Laptops,373.44,Online,0
PREM_0052,2025-11-28,MacBook Pro,Smartphones,111.19,Tienda,10
PREM_0052,2025-12-11,iPad,Smartphones,252.42,Online,0
PREM_0052,2025-11-13,MacBook Pro,Gaming,272.02,Online,0
PREM_0052,2025-11-18,iPhone 14,Smartphones,235.95,App,0
PREM_0052,2025-12-13,Mechanical Keyboard,Smartphones,116.87,Online,0
PREM_0052,2025-11-30,Smartphone Case,Laptops,186.88,Online,5
PREM_0052,2025-12-02,Gaming Mouse,Smartphones,218.97,App,0
PREM_0052,2025-11-20,Laptop Bag,Smartphones,293.88,Online,0
PREM_0052,2025-11-15,Gaming Mouse,Smartphones,230.05,Online,0
PREM_0053,2025-12-09,Smartphone Case,Gaming,412.22,Online,5
PREM_0053,2025-11-14,Webcam HD,Smartphones,136.07,Online,5
PREM_0053,2025-12-02,Laptop Bag,Accesorios,570.6,App,0
PREM_0053,2025-12-08,iPad,Smartphones,229.39,Online,10
PREM_0053,2025-11-04,Monitor 4K,Accesorios,169.99,Online,10
PREM_0053,2025-11-16,MacBook Pro,Smartphones,338.87,Online,0
PREM_0053,2025-11-27,Monitor 4K,Smartphones,378.02,Online,10
PREM_0053,2025-11-16,Gaming Mouse,Laptops,422.67,Online,0
PREM_0053,2025-11-20,Webcam HD,Smartphones,188.83,Online,5
PREM_0053,2025-11-28,Webcam HD,Smartphones,218.41,App,0
PREM_0054,2025-12-14,MacBook Pro,Smartphones,295.47,Tienda,0
PREM_0054,2025-11-09,Mechanical Keyboard,Gaming,458.03,Tienda,10
PREM_0054,2025-11-12,Webcam HD,Accesorios,413.49,Tienda,0
PREM_0054,2025-12-07,AirPods,Accesorios,221.5,Tienda,5
PREM_0054,2025-11-14,iPhone 14,Accesorios,517.62,Tienda,15
PREM_0054,2025-12-03,AirPods,Smartphones,473.89,Tienda,5
PREM_0054,2025-11-30,Mechanical Keyboard,Accesorios,820.99,App,10
PREM_0054,2025-11-26,Monitor 4K,Accesorios,550.93,Tienda,0
PREM_0054,2025-11-23,Gaming Mouse,Accesorios,178.02,Tienda,20
PREM_0054,2025-12-06,Monitor 4K,Accesorios,498.71,Tienda,5
PREM_0055,2025-12-04,Monitor 4K,Smartphones,695.96,Tienda,15
PREM_0055,2025-12-08,Webcam HD,Accesorios,446.0,Tienda,0
PREM_0055,2025-12-09,AirPods,Gaming,398.61,App,5
PREM_0055,2025-12-14,Smartphone Case,Accesorios,135.13,Tienda,5
PREM_0055,2025-11-16,Webcam HD,Laptops,216.04,Online,0
PREM_0055,2025-12-05,Gaming Mouse,Gaming,461.4,App,0
PREM_0055,2025-11-21,Webcam HD,Accesorios,428.99,Tienda,10
PREM_0055,2025-11-11,Laptop Bag,Accesorios,712.5,Tienda,0
PREM_0055,2025-12-13,iPhone 14,Accesorios,183.75,Tienda,0
PREM_0055,2025-12-05,iPhone 14,Accesorios,223.4,Tienda,0
PREM_0056,2025-12-07,iPhone 14,Smartphones,280.54,Tienda,5
PREM_0056,2025-11-19,Smartphone Case,Accesorios,423.11,App,10
PREM_0056,2025-11-22,Mechanical Keyboard,Smartphones,382.36,Tienda,10
PREM_0056,2025-12-14,Gaming Mouse,Smartphones,620.27,Tienda,0
PREM_0056,2025-12-06,Monitor 4K,Smartphones,376.38,Tienda,10
PREM_0056,2025-12-11,Laptop Bag,Smartphones,336.47,Online,0
PREM_0056,2025-12-09,AirPods,Laptops,506.06,Online,10
PREM_0057,2025-12-06,Monitor 4K,Gaming,207.02,Online,0
PREM_0057,2025-11-26,Webcam HD,Gaming,280.86,Tienda,0
PREM_0057,2025-11-09,Mechanical Keyboard,Gaming,547.15,Tienda,0
PREM_0057,2025-11-21,Gaming Mouse,Gaming,575.6,Online,0
PREM_0057,2025-11-22,Smartphone Case,Accesorios,424.05,Online,10
PREM_0057,2025-11-28,Gaming Mouse,Gaming,371.86,App,5
PREM_0057,2025-11-10,iPhone 14,Gaming,561.71,Online,0
PREM_0057,2025-11-28,Monitor 4K,Gaming,638.05,Online,5
PREM_0058,2025-12-01,Smartphone Case,Accesorios,751.79,Tienda,15
PREM_0058,2025-11-18,Smartphone Case,Accesorios,635.63,App,10
PREM_0058,2025-12-14,Mechanical Keyboard,Accesorios,413.97,Tienda,15
PREM_0058,2025-11-16,Webcam HD,Accesorios,350.13,Tienda,0
PREM_0058,2025-11-01,Gaming Mouse,Gaming,575.73,Tienda,0
PREM_0058,2025-12-13,Monitor 4K,Smartphones,666.05,Tienda,5
PREM_0058,2025-11-22,Webcam HD,Accesorios,513.38,Tienda,0
PREM_0059,2025-11-29,Mechanical Keyboard,Laptops,250.47,App,15
PREM_0059,2025-10-30,Monitor 4K,Laptops,109.17,App,10
PREM_0059,2025-11-28,iPhone 14,Accesorios,141.22,App,0
PREM_0059,2025-11-21,Gaming Mouse,Laptops,80.87,App,5
PREM_0059,2025-11-01,MacBook Pro,Accesorios,162.72,App,0
PREM_0059,2025-11-07,Smartphone Case,Smartphones,125.67,App,0
PREM_0059,2025-11-02,Laptop Bag,Laptops,382.57,App,5
PREM_0059,2025-12-01,iPad,Laptops,95.7,App,5
PREM_0059,2025-12-11,iPad,Laptops,226.73,Tienda,0
PREM_0059,2025-10-30,iPhone 14,Smartphones,132.42,Tienda,5
PREM_0059,2025-11-04,AirPods,Smartphones,294.5,App,0
PREM_0060,2025-12-14,Mechanical Keyboard,Smartphones,519.43,Online,10
PREM_0060,2025-11-12,Monitor 4K,Gaming,977.2,Online,5
PREM_0060,2025-12-01,iPad,Smartphones,531.93,App,5
PREM_0060,2025-11-23,iPad,Laptops,658.95,Online,5
PREM_0060,2025-11-23,iPhone 14,Smartphones,500.91,Online,5
PREM_0060,2025-11-22,AirPods,Gaming,657.05,Online,5
PREM_0061,2025-12-02,MacBook Pro,Laptops,243.23,Tienda,0
PREM_0061,2025-11-18,AirPods,Smartphones,158.68,Tienda,5
PREM_0061,2025-12-11,Mechanical Keyboard,Laptops,335.02,Tienda,0
PREM_0061,2025-11-19,Monitor 4K,Laptops,285.98,Tienda,10
PREM_0061,2025-11-21,Smartphone Case,Laptops,265.96,Tienda,20
PREM_0061,2025-11-13,MacBook Pro,Laptops,302.18,Tienda,0
PREM_0061,2025-12-04,AirPods,Laptops,447.04,Tienda,0
PREM_0061,2025-11-09,MacBook Pro,Laptops,211.05,Tienda,0
PREM_0061,2025-12-07,Gaming Mouse,Laptops,479.99,Tienda,5
PREM_0061,2025-12-05,Laptop Bag,Laptops,405.23,Tienda,0
PREM_0062,2025-12-04,Mechanical Keyboard,Accesorios,304.21,App,5
PREM_0062,2025-12-07,Gaming Mouse,Smartphones,367.65,Online,15
PREM_0062,2025-12-04,MacBook Pro,Accesorios,304.77,Tienda,5
PREM_0062,2025-12-06,Webcam HD,Gaming,447.1,Tienda,5
PREM_0062,2025-11-12,Smartphone Case,Gaming,540.76,Online,10
PREM_0062,2025-12-04,Gaming Mouse,Gaming,153.6,Online,0
PREM_0062,2025-11-27,Monitor 4K,Smartphones,218.42,Online,15
PREM_0062,2025-12-14,Gaming Mouse,Accesorios,369.72,Tienda,0
PREM_0062,2025-11-22,Monitor 4K,Accesorios,379.89,Online,10
PREM_0063,2025-12-05,Monitor 4K,Gaming,880.45,App,0
PREM_0063,2025-12-07,iPad,Accesorios,940.28,App,15
PREM_0063,2025-11-10,Mechanical Keyboard,Laptops,746.18,App,0
PREM_0063,2025-12-13,Monitor 4K,Laptops,1235.62,App,10
PREM_0063,2025-11-29,iPad,Smartphones,767.83,App,10
PREM_0063,2025-12-14,Monitor 4K,Smartphones,171.48,App,10
PREM_0063,2025-12-13,Laptop Bag,Laptops,693.87,App,10
PREM_0063,2025-11-11,iPad,Laptops,258.19,App,5
PREM_0064,2025-12-04,Gaming Mouse,Laptops,819.48,Online,10
PREM_0064,2025-11-25,Monitor 4K,Smartphones,356.44,Online,0
PREM_0064,2025-12-01,AirPods,Smartphones,952.09,Online,0
PREM_0064,2025-11-25,Monitor 4K,Smartphones,1276.48,Online,5
PREM_0065,2025-11-12,AirPods,Smartphones,735.42,Online,0
PREM_0065,2025-11-05,Smartphone Case,Smartphones,357.19,Online,10
PREM_0065,2025-11-17,AirPods,Smartphones,340.34,Online,15
PREM_0065,2025-12-10,Mechanical Keyboard,Smartphones,420.3,Online,0
PREM_0065,2025-11-21,Mechanical Keyboard,Smartphones,439.34,Online,5
PREM_0065,2025-12-04,Monitor 4K,Smartphones,372.16,Online,5
PREM_0065,2025-11-29,Monitor 4K,Laptops,637.24,Online,5
PREM_0065,2025-11-30,Gaming Mouse,Gaming,367.83,Online,0
PREM_0065,2025-11-18,Monitor 4K,Smartphones,407.32,Online,0
PREM_0065,2025-12-10,iPad,Smartphones,1041.48,Online,0
PREM_0065,2025-12-06,iPhone 14,Accesorios,236.77,Online,0
PREM_0065,2025-11-22,AirPods,Gaming,535.37,Online,0
PREM_0065,2025-11-11,Gaming Mouse,Gaming,424.11,App,0
PREM_0066,2025-11-25,MacBook Pro,Laptops,318.89,App,5
PREM_0066,2025-11-20,MacBook Pro,Smartphones,371.34,Online,5
PREM_0066,2025-11-12,MacBook Pro,Laptops,305.4,Online,0
PREM_0066,2025-12-12,AirPods,Gaming,247.72,Online,15
PREM_0066,2025-12-01,Laptop Bag,Laptops,291.72,Online,5
PREM_0066,2025-11-15,Webcam HD,Laptops,525.37,Online,0
PREM_0066,2025-12-07,Gaming Mouse,Smartphones,221.81,Online,5
PREM_0066,2025-12-01,Webcam HD,Accesorios,541.29,Online,10
PREM_0066,2025-11-29,Gaming Mouse,Laptops,275.64,Online,0
PREM_0067,2025-11-15,iPhone 14,Smartphones,984.09,Tienda,5
PREM_0067,2025-12-08,iPad,Accesorios,425.21,App,10
PREM_0067,2025-11-16,AirPods,Laptops,648.15,Tienda,0
PREM_0067,2025-11-05,Monitor 4K,Gaming,435.2,Tienda,10
PREM_0067,2025-11-04,Gaming Mouse,Accesorios,505.77,Tienda,0
PREM_0067,2025-11-15,Webcam HD,Accesorios,413.36,Tienda,5
PREM_0067,2025-11-07,Mechanical Keyboard,Accesorios,1037.68,Online,10
PREM_0068,2025-12-04,Mechanical Keyboard,Laptops,774.64,Tienda,10
PREM_0068,2025-11-08,Gaming Mouse,Smartphones,390.86,Tienda,0
PREM_0068,2025-12-06,Gaming Mouse,Accesorios,211.16,Online,5
PREM_0068,2025-11-20,Gaming Mouse,Smartphones,539.98,Tienda,5
PREM_0068,2025-12-10,AirPods,Laptops,625.92,Tienda,15
PREM_0068,2025-11-25,Monitor 4K,Accesorios,274.63,Online,0
PREM_0068,2025-11-29,Laptop Bag,Gaming,478.76,Tienda,10
PREM_0068,2025-11-25,Webcam HD,Accesorios,656.65,Online,15
PREM_0068,2025-12-09,Webcam HD,Smartphones,413.42,App,0
PREM_0068,2025-11-17,Smartphone Case,Accesorios,403.7,Online,0
PREM_0069,2025-12-13,AirPods,Accesorios,379.03,Tienda,10
PREM_0069,2025-11-06,iPad,Accesorios,270.98,Tienda,10
PREM_0069,2025-12-07,Laptop Bag,Accesorios,349.31,Tienda,20
PREM_0069,2025-11-07,Webcam HD,Smartphones,365.52,App,5
PREM_0069,2025-11-27,Gaming Mouse,Accesorios,588.16,Tienda,10
PREM_0069,2025-12-14,Webcam HD,Laptops,398.63,App,10
PREM_0069,2025-11-03,Laptop Bag,Accesorios,271.25,Tienda,10
PREM_0069,2025-11-03,Laptop Bag,Accesorios,257.8,Tienda,15
PREM_0069,2025-11-05,Gaming Mouse,Accesorios,368.43,Tienda,0
PREM_0069,2025-11-22,Webcam HD,Accesorios,271.04,Tienda,0
PREM_0069,2025-11-22,Monitor 4K,Laptops,265.29,Tienda,0
PREM_0070,2025-11-30,Gaming Mouse,Accesorios,134.46,Tienda,0
PREM_0070,2025-11-10,Monitor 4K,Accesorios,298.55,Online,15
PREM_0070,2025-11-23,iPad,Accesorios,345.81,Online,0
PREM_0070,2025-11-28,Monitor 4K,Accesorios,131.42,Online,0
PREM_0070,2025-12-07,MacBook Pro,Smartphones,325.24,Online,0
PREM_0070,2025-12-01,iPhone 14,Accesorios,204.02,Online,5
PREM_0070,2025-11-09,iPhone 14,Smartphones,276.73,Tienda,5
PREM_0070,2025-11-16,Gaming Mouse,Accesorios,263.04,Online,0
PREM_0070,2025-11-15,Laptop Bag,Accesorios,297.48,Online,10
PREM_0070,2025-11-13,Monitor 4K,Laptops,269.69,Online,0
PREM_0070,2025-11-24,AirPods,Accesorios,297.71,Online,5
PREM_0071,2025-11-30,Webcam HD,Smartphones,145.37,App,5
PREM_0071,2025-12-04,Webcam HD,Smartphones,104.44,Online,5
PREM_0071,2025-11-18,Webcam HD,Laptops,382.12,Online,5
PREM_0071,2025-12-04,Monitor 4K,Accesorios,129.97,Online,5
PREM_0071,2025-11-28,Webcam HD,Smartphones,151.87,Online,5
PREM_0071,2025-12-01,Gaming Mouse,Smartphones,225.35,Tienda,5
PREM_0071,2025-12-09,iPhone 14,Smartphones,151.87,Online,0
PREM_0071,2025-12-10,AirPods,Smartphones,161.28,App,10
PREM_0071,2025-12-09,AirPods,Smartphones,220.45,App,0
PREM_0071,2025-12-07,Laptop Bag,Smartphones,362.34,Tienda,10
PREM_0071,2025-12-01,iPad,Laptops,245.64,Online,10
PREM_0071,2025-12-08,Smartphone Case,Smartphones,151.56,Online,15
PREM_0072,2025-11-05,Webcam HD,Accesorios,524.49,Tienda,0
PREM_0072,2025-12-14,Mechanical Keyboard,Accesorios,563.25,Tienda,20
PREM_0072,2025-11-30,AirPods,Accesorios,426.15,Tienda,0
PREM_0072,2025-12-02,iPad,Accesorios,480.2,Tienda,0
PREM_0072,2025-11-27,Smartphone Case,Accesorios,311.53,Online,0
PREM_0072,2025-11-27,Mechanical Keyboard,Accesorios,693.87,Tienda,0
PREM_0072,2025-11-18,Smartphone Case,Accesorios,367.87,Tienda,10
PREM_0072,2025-11-29,iPhone 14,Accesorios,179.3,Tienda,5
PREM_0073,2025-12-08,Mechanical Keyboard,Accesorios,309.91,Tienda,15
PREM_0073,2025-11-29,Laptop Bag,Smartphones,244.47,Tienda,5
PREM_0073,2025-11-21,Gaming Mouse,Accesorios,242.97,Online,5
PREM_0073,2025-12-14,AirPods,Smartphones,282.87,Tienda,5
PREM_0073,2025-11-22,AirPods,Accesorios,312.94,Tienda,0
PREM_0073,2025-11-13,iPad,Accesorios,355.29,Tienda,5
PREM_0073,2025-11-29,Monitor 4K,Accesorios,218.88,Tienda,0
PREM_0073,2025-12-01,Smartphone Case,Accesorios,257.71,Tienda,10
PREM_0073,2025-11-16,MacBook Pro,Laptops,235.57,Tienda,0
PREM_0074,2025-11-15,iPad,Gaming,209.65,Tienda,10
PREM_0074,2025-11-21,Webcam HD,Laptops,470.18,Tienda,0
PREM_0074,2025-11-24,MacBook Pro,Laptops,139.66,Tienda,0
PREM_0074,2025-11-15,AirPods,Smartphones,118.43,Tienda,0
PREM_0074,2025-11-26,Webcam HD,Laptops,287.03,Tienda,0
PREM_0074,2025-12-10,iPad,Laptops,280.71,Tienda,10
PREM_0074,2025-11-10,iPad,Laptops,476.54,Tienda,15
PREM_0074,2025-11-20,Laptop Bag,Gaming,264.75,Tienda,15
PREM_0074,2025-11-21,Smartphone Case,Laptops,275.22,Tienda,0
PREM_0075,2025-12-03,Mechanical Keyboard,Smartphones,259.29,Online,15
PREM_0075,2025-12-10,Mechanical Keyboard,Smartphones,494.09,Online,0
PREM_0075,2025-12-05,Monitor 4K,Smartphones,499.5,App,20
PREM_0075,2025-12-09,MacBook Pro,Gaming,244.67,Online,5
PREM_0075,2025-11-26,iPad,Smartphones,372.6,App,10
PREM_0075,2025-12-11,iPhone 14,Accesorios,230.04,Tienda,0
PREM_0075,2025-11-26,iPhone 14,Accesorios,766.77,Tienda,10
PREM_0075,2025-12-01,iPhone 14,Smartphones,630.98,Online,5
PREM_0075,2025-11-15,Smartphone Case,Smartphones,364.07,Online,5
PREM_0075,2025-11-25,Webcam HD,Smartphones,297.73,Online,0
PREM_0075,2025-12-07,Webcam HD,Smartphones,209.02,Online,10
PREM_0075,2025-11-22,iPad,Smartphones,303.9,Online,0
PREM_0075,2025-11-27,iPhone 14,Accesorios,256.0,App,5
PREM_0075,2025-11-24,MacBook Pro,Smartphones,262.35,Online,5
PREM_0076,2025-12-09,AirPods,Smartphones,1113.14,Tienda,10
PREM_0076,2025-11-19,Monitor 4K,Smartphones,354.66,App,20
PREM_0076,2025-11-25,Gaming Mouse,Smartphones,470.12,Tienda,5
PREM_0076,2025-12-05,Laptop Bag,Accesorios,213.35,Tienda,0
PREM_0076,2025-11-13,AirPods,Smartphones,230.66,Tienda,0
PREM_0076,2025-11-30,Webcam HD,Smartphones,256.68,Tienda,0
PREM_0076,2025-11-22,Smartphone Case,Smartphones,415.33,Tienda,0
PREM_0076,2025-11-17,Mechanical Keyboard,Smartphones,232.72,Tienda,15
PREM_0076,2025-11-30,AirPods,Smartphones,445.86,Tienda,10
PREM_0076,2025-11-08,Gaming Mouse,Laptops,237.67,Tienda,20
PREM_0076,2025-11-20,iPad,Smartphones,206.16,Tienda,0
PREM_0077,2025-11-23,Mechanical Keyboard,Gaming,566.78,Online,0
PREM_0077,2025-12-09,Laptop Bag,Gaming,295.79,Online,15
PREM_0077,2025-11-21,Smartphone Case,Gaming,310.54,Online,5
PREM_0077,2025-11-21,Mechanical Keyboard,Gaming,271.74,Online,10
PREM_0077,2025-11-23,iPad,Gaming,188.81,Online,10
PREM_0077,2025-12-09,Laptop Bag,Gaming,902.46,Online,5
PREM_0077,2025-11-19,iPhone 14,Smartphones,613.39,Online,0
PREM_0078,2025-11-07,Gaming Mouse,Accesorios,396.69,Online,0
PREM_0078,2025-12-03,Smartphone Case,Smartphones,345.97,App,10
PREM_0078,2025-11-11,Gaming Mouse,Accesorios,227.54,Online,10
PREM_0078,2025-11-15,iPhone 14,Accesorios,255.42,App,0
PREM_0078,2025-12-05,MacBook Pro,Accesorios,150.93,Tienda,20
PREM_0078,2025-11-27,Webcam HD,Smartphones,270.79,Online,0
PREM_0078,2025-12-04,iPad,Accesorios,373.7,Online,10
PREM_0078,2025-11-27,Gaming Mouse,Accesorios,252.32,Online,5
PREM_0078,2025-12-02,iPhone 14,Accesorios,239.28,Online,10
PREM_0078,2025-12-14,Monitor 4K,Accesorios,406.53,Online,10
PREM_0078,2025-11-30,AirPods,Smartphones,318.64,Tienda,5
PREM_0078,2025-12-12,iPhone 14,Gaming,200.23,Online,10
PREM_0078,2025-12-10,Smartphone Case,Gaming,326.27,App,0
